date,consumption,tavg,tmin,tmax
1984-12-04,4.968630531030216,1.3403333333333334,0.277,3.799
1984-12-05,4.968630531030216,1.475291666666667,0.273,4.119
1984-12-06,4.968630531030216,2.078708333333333,0.066,4.465
1984-12-07,4.968630531030216,2.394458333333333,0.858,4.32
1984-12-08,4.968630531030216,2.0149166666666667,0.513,3.981
1984-12-09,4.968630531030216,3.70825,2.577,5.948
1984-12-10,4.968630531030216,3.6085833333333333,2.477,5.185
1984-12-11,4.968630531030216,3.9277083333333334,2.406,6.049
1984-12-12,4.968630531030216,2.4263333333333335,0.58,5.211
1984-12-13,4.968630531030216,0.23287499999999997,-0.731,2.742
1984-12-14,4.968630531030216,0.6785416666666667,-0.59,2.225
1984-12-15,4.968630531030216,0.35275000000000006,-1.049,2.224
1984-12-16,4.968630531030216,-0.6194166666666666,-1.404,1.128
1984-12-17,4.968630531030216,-0.22341666666666668,-1.766,1.505
1984-12-18,4.968630531030216,1.313625,-0.156,2.777
1984-12-19,4.968630531030216,-0.064875,-1.595,1.719
1984-12-20,4.968630531030216,2.2272916666666664,0.508,4.31
1984-12-21,4.968630531030216,2.5965416666666665,0.439,4.365
1984-12-22,4.968630531030216,0.42483333333333334,-1.339,2.895
1984-12-23,4.968630531030216,-0.15575,-1.764,2.089
1984-12-24,4.968630531030216,-0.5073333333333333,-2.075,2.601
1984-12-25,4.968630531030216,-0.7613333333333333,-1.79,1.51
1984-12-26,4.968630531030216,-1.5220833333333335,-2.593,0.887
1984-12-27,4.968630531030216,-2.10825,-3.264,0.419
1984-12-28,4.968630531030216,-2.911375,-4.097,-0.17
1984-12-29,4.968630531030216,-3.0031250000000003,-4.217,-0.411
1984-12-30,4.968630531030216,-3.7916666666666665,-6.006,-1.004
1984-12-31,4.968630531030216,-4.662208333333333,-6.676,-2.905
1985-01-01,4.968630531030216,-2.1588333333333334,-3.554,-0.439
1985-01-02,4.968630531030216,-4.4174999999999995,-6.462,-2.91
1985-01-03,4.968630531030216,-6.260750000000001,-7.293,-4.071
1985-01-04,4.968630531030216,-9.402791666666667,-11.084,-7.427
1985-01-05,4.968630531030216,-10.902458333333334,-12.973,-7.967
1985-01-06,4.968630531030216,-12.397833333333333,-14.109,-9.551
1985-01-07,4.968630531030216,-14.477333333333334,-16.239,-11.266
1985-01-08,4.968630531030216,-14.325249999999999,-16.79,-10.721
1985-01-09,4.968630531030216,-13.178583333333334,-14.73,-10.437
1985-01-10,4.968630531030216,-12.266166666666665,-15.163,-7.986
1985-01-11,4.968630531030216,-11.263416666666666,-13.967,-7.691
1985-01-12,4.968630531030216,-9.422375,-12.652,-6.333
1985-01-13,4.968630531030216,-13.635291666666667,-16.31,-9.606
1985-01-14,4.968630531030216,-13.275583333333335,-16.222,-10.024
1985-01-15,4.968630531030216,-11.448791666666667,-14.124,-8.296
1985-01-16,4.968630531030216,-10.550166666666668,-13.174,-6.637
1985-01-17,4.968630531030216,-10.640416666666667,-13.22,-6.891
1985-01-18,4.968630531030216,-9.199833333333332,-12.281,-4.683
1985-01-19,4.968630531030216,-8.174583333333333,-10.084,-4.854
1985-01-20,4.968630531030216,-7.583166666666667,-11.132,-3.858
1985-01-21,4.968630531030216,-2.56325,-6.211,0.189
1985-01-22,4.968630531030216,0.9067083333333333,-0.032,1.764
1985-01-23,4.968630531030216,-0.5556666666666666,-2.192,1.2
1985-01-24,4.968630531030216,-2.015375,-3.206,0.072
1985-01-25,4.968630531030216,-0.9501666666666666,-2.708,0.811
1985-01-26,4.968630531030216,0.04520833333333333,-1.682,1.448
1985-01-27,4.968630531030216,-3.681416666666667,-8.472,-1.246
1985-01-28,4.968630531030216,-6.453708333333334,-10.422,-1.789
1985-01-29,4.968630531030216,-1.7519583333333333,-5.955,1.679
1985-01-30,4.968630531030216,1.5819583333333334,0.255,3.223
1985-01-31,4.968630531030216,2.8750416666666667,1.265,4.439
1985-02-01,4.968630531030216,4.909458333333333,2.817,6.858
1985-02-02,4.968630531030216,4.601291666666667,1.986,6.171
1985-02-03,4.968630531030216,-0.703125,-3.836,2.736
1985-02-04,4.968630531030216,-1.3659999999999999,-4.135,2.804
1985-02-05,4.968630531030216,1.0392916666666667,-1.678,5.502
1985-02-06,4.968630531030216,1.1032916666666666,-0.69,3.327
1985-02-07,4.968630531030216,-2.0675416666666666,-5.22,0.821
1985-02-08,4.968630531030216,-4.135625,-6.256,-2.238
1985-02-09,4.968630531030216,-4.269875,-7.626,-2.289
1985-02-10,4.968630531030216,-8.754333333333333,-10.999,-6.446
1985-02-11,4.968630531030216,-11.590208333333335,-15.351,-7.452
1985-02-12,4.968630531030216,-12.842625,-17.333,-6.63
1985-02-13,4.968630531030216,-11.014083333333334,-16.417,-3.766
1985-02-14,4.968630531030216,-7.812208333333333,-11.607,-2.441
1985-02-15,4.968630531030216,-9.406958333333334,-12.312,-5.963
1985-02-16,4.968630531030216,-7.0489999999999995,-11.456,-1.388
1985-02-17,4.968630531030216,-6.4232499999999995,-10.851,-1.336
1985-02-18,4.968630531030216,-9.509458333333333,-13.01,-4.614
1985-02-19,4.968630531030216,-9.889125,-14.329,-3.199
1985-02-20,4.968630531030216,-7.8527916666666675,-13.04,-2.045
1985-02-21,4.968630531030216,-3.664875,-7.368,0.669
1985-02-22,4.968630531030216,-3.2437916666666666,-5.669,0.247
1985-02-23,4.968630531030216,-2.697875,-7.028,0.612
1985-02-24,4.968630531030216,1.4415416666666667,-0.743,5.024
1985-02-25,4.968630531030216,2.0370416666666666,-0.622,7.193
1985-02-26,4.968630531030216,2.4499583333333335,0.118,6.473
1985-02-27,4.968630531030216,2.3234166666666667,0.704,5.967
1985-02-28,4.968630531030216,1.5201250000000002,-0.302,4.982
1985-03-01,4.968630531030216,2.752041666666667,-0.458,7.348
1985-03-02,4.968630531030216,2.494,0.007,5.416
1985-03-03,4.968630531030216,3.0553333333333335,-0.466,8.636
1985-03-04,4.968630531030216,3.2525,0.576,7.33
1985-03-05,4.968630531030216,2.971833333333333,0.802,6.727
1985-03-06,4.968630531030216,2.348,0.509,5.184
1985-03-07,4.968630531030216,2.143125,-0.306,6.147
1985-03-08,4.968630531030216,2.0020000000000002,-1.028,6.396
1985-03-09,4.968630531030216,1.4167500000000002,-2.418,5.403
1985-03-10,4.968630531030216,0.4633749999999999,-2.857,4.593
1985-03-11,4.968630531030216,0.12733333333333333,-2.833,3.597
1985-03-12,4.968630531030216,0.04724999999999998,-3.26,5.387
1985-03-13,4.968630531030216,0.9634166666666667,-2.423,6.037
1985-03-14,4.968630531030216,0.9824166666666666,-1.24,4.534
1985-03-15,4.968630531030216,0.1847916666666667,-1.823,3.306
1985-03-16,4.968630531030216,0.646,-2.156,4.576
1985-03-17,4.968630531030216,-0.5751666666666667,-2.396,2.214
1985-03-18,4.968630531030216,-1.2620416666666667,-2.913,1.2
1985-03-19,4.968630531030216,-1.2433333333333334,-3.251,1.737
1985-03-20,4.968630531030216,-0.08249999999999999,-2.764,3.401
1985-03-21,4.968630531030216,1.5631666666666666,-3.053,6.653
1985-03-22,4.968630531030216,3.9573750000000003,0.029,9.586
1985-03-23,4.968630531030216,4.273666666666666,1.325,8.871
1985-03-24,4.968630531030216,4.019583333333333,0.558,8.535
1985-03-25,4.968630531030216,4.859208333333333,0.885,9.638
1985-03-26,4.968630531030216,6.430125,3.383,9.976
1985-03-27,4.968630531030216,4.415916666666667,-0.253,7.199
1985-03-28,4.968630531030216,0.6586249999999999,-1.534,3.356
1985-03-29,4.968630531030216,2.1182916666666665,-0.757,4.818
1985-03-30,4.968630531030216,6.359208333333334,1.582,10.32
1985-03-31,4.968630531030216,7.9007499999999995,5.753,10.751
1985-04-01,4.968630531030216,9.240083333333333,5.044,13.514
1985-04-02,4.968630531030216,9.297749999999999,6.094,12.034
1985-04-03,4.968630531030216,10.17125,5.041,16.376
1985-04-04,4.968630531030216,12.318083333333334,6.216,19.301
1985-04-05,4.968630531030216,12.731958333333333,8.355,18.062
1985-04-06,4.968630531030216,9.479041666666667,6.086,12.873
1985-04-07,4.968630531030216,8.646375,5.313,12.708
1985-04-08,4.968630531030216,8.640749999999999,5.692,12.189
1985-04-09,4.968630531030216,6.962375000000001,3.463,10.765
1985-04-10,4.968630531030216,5.954166666666667,2.897,9.887
1985-04-11,4.968630531030216,6.251708333333333,2.953,10.294
1985-04-12,4.968630531030216,5.1723333333333334,2.893,8.033
1985-04-13,4.968630531030216,5.607,2.586,9.503
1985-04-14,4.968630531030216,5.112291666666667,2.812,7.788
1985-04-15,4.968630531030216,5.477,3.164,8.665
1985-04-16,4.968630531030216,6.036083333333333,2.731,9.855
1985-04-17,4.968630531030216,6.943666666666666,2.157,12.993
1985-04-18,4.968630531030216,8.069125,1.373,14.652
1985-04-19,4.968630531030216,9.240291666666666,2.36,16.025
1985-04-20,4.968630531030216,9.376458333333334,3.849,15.191
1985-04-21,4.968630531030216,10.353125,3.723,17.109
1985-04-22,4.968630531030216,10.938083333333333,5.107,17.405
1985-04-23,4.968630531030216,6.212541666666667,0.178,10.321
1985-04-24,4.968630531030216,3.2698750000000003,-1.851,8.168
1985-04-25,4.968630531030216,3.75225,-0.066,7.888
1985-04-26,4.968630531030216,2.646625,-1.18,6.748
1985-04-27,4.968630531030216,2.6310416666666665,0.071,5.547
1985-04-28,4.968630531030216,2.4152083333333336,-0.179,5.287
1985-04-29,4.968630531030216,3.2220833333333334,0.093,6.462
1985-04-30,4.968630531030216,5.1775416666666665,0.963,8.809
1985-05-01,4.968630531030216,7.010458333333333,4.074,10.651
1985-05-02,4.968630531030216,4.6349583333333335,2.669,6.529
1985-05-03,4.968630531030216,4.991583333333334,2.056,8.359
1985-05-04,4.968630531030216,6.347333333333332,1.255,10.604
1985-05-05,4.968630531030216,8.981708333333334,3.764,14.159
1985-05-06,4.968630531030216,12.089416666666667,4.8,17.973
1985-05-07,4.968630531030216,14.452833333333333,9.471,19.059
1985-05-08,4.968630531030216,12.559916666666666,8.063,16.092
1985-05-09,4.968630531030216,11.233041666666667,6.754,15.41
1985-05-10,4.968630531030216,11.523625000000001,7.345,15.489
1985-05-11,4.968630531030216,12.749958333333334,7.735,17.123
1985-05-12,4.968630531030216,14.088041666666667,9.486,18.989
1985-05-13,4.968630531030216,15.368125,9.652,20.601
1985-05-14,4.968630531030216,15.515416666666667,10.169,20.453
1985-05-15,4.968630531030216,13.669791666666667,9.021,18.047
1985-05-16,4.968630531030216,14.449666666666667,9.018,19.773
1985-05-17,4.968630531030216,13.754541666666666,9.01,18.611
1985-05-18,4.968630531030216,14.075333333333333,8.678,18.796
1985-05-19,4.968630531030216,14.776791666666668,9.728,19.379
1985-05-20,4.968630531030216,15.358208333333332,10.516,19.728
1985-05-21,4.968630531030216,14.625541666666665,11.019,18.301
1985-05-22,4.968630531030216,12.570124999999999,9.334,15.543
1985-05-23,4.968630531030216,10.715833333333334,7.299,13.689
1985-05-24,4.968630531030216,13.207458333333333,6.58,18.533
1985-05-25,4.968630531030216,16.880958333333332,10.299,22.341
1985-05-26,4.968630531030216,19.266583333333333,11.667,25.423
1985-05-27,4.968630531030216,19.799125,14.079,25.348
1985-05-28,4.968630531030216,16.609916666666667,12.99,19.744
1985-05-29,4.968630531030216,12.971708333333332,9.665,15.609
1985-05-30,4.968630531030216,13.479791666666666,8.67,18.354
1985-05-31,4.968630531030216,15.193125,8.481,20.847
1985-06-01,4.968630531030216,15.622791666666666,10.247,20.52
1985-06-02,4.968630531030216,15.517166666666668,9.504,20.981
1985-06-03,4.968630531030216,17.04041666666667,9.542,23.008
1985-06-04,4.968630531030216,19.234958333333335,11.379,25.261
1985-06-05,4.968630531030216,19.272625,15.446,23.15
1985-06-06,4.968630531030216,17.447333333333333,14.151,21.178
1985-06-07,4.968630531030216,15.957791666666667,11.619,19.157
1985-06-08,4.968630531030216,10.720374999999999,6.36,13.886
1985-06-09,4.968630531030216,9.805666666666667,5.042,12.887
1985-06-10,4.968630531030216,10.72225,7.641,13.298
1985-06-11,4.968630531030216,10.837916666666667,6.928,14.321
1985-06-12,4.968630531030216,11.575249999999999,8.435,15.065
1985-06-13,4.968630531030216,11.174333333333335,7.714,14.672
1985-06-14,4.968630531030216,12.126750000000001,7.225,16.177
1985-06-15,4.968630531030216,10.297666666666666,6.745,13.401
1985-06-16,4.968630531030216,10.483916666666667,5.441,14.62
1985-06-17,4.968630531030216,10.472416666666666,6.744,13.699
1985-06-18,4.968630531030216,12.374458333333335,6.599,16.399
1985-06-19,4.968630531030216,14.469458333333334,8.219,19.352
1985-06-20,4.968630531030216,12.817041666666666,10.361,15.457
1985-06-21,4.968630531030216,14.053458333333333,9.648,17.876
1985-06-22,4.968630531030216,14.322375000000001,10.936,17.738
1985-06-23,4.968630531030216,13.337833333333334,9.68,16.763
1985-06-24,4.968630531030216,14.3695,8.855,18.466
1985-06-25,4.968630531030216,13.656875,9.756,16.866
1985-06-26,4.968630531030216,12.810291666666666,8.564,16.21
1985-06-27,4.968630531030216,12.281,8.749,15.695
1985-06-28,4.968630531030216,12.827458333333333,8.694,16.539
1985-06-29,4.968630531030216,13.913083333333333,9.307,17.761
1985-06-30,4.968630531030216,16.335916666666666,11.196,21.02
1985-07-01,4.968630531030216,15.623208333333332,12.074,18.872
1985-07-02,4.968630531030216,15.016,10.762,19.346
1985-07-03,4.968630531030216,16.528041666666667,9.348,22.191
1985-07-04,4.968630531030216,18.073625,11.087,24.052
1985-07-05,4.968630531030216,18.926291666666668,12.327,24.27
1985-07-06,4.968630531030216,18.306791666666665,13.554,22.848
1985-07-07,4.968630531030216,15.630375,11.148,20.241
1985-07-08,4.968630531030216,14.103625,10.091,17.293
1985-07-09,4.968630531030216,14.898000000000001,9.912,18.977
1985-07-10,4.968630531030216,14.993166666666667,10.577,19.138
1985-07-11,4.968630531030216,16.064583333333335,10.694,20.17
1985-07-12,4.968630531030216,18.379291666666667,12.553,22.993
1985-07-13,4.968630531030216,20.553541666666668,14.566,25.785
1985-07-14,4.968630531030216,22.53379166666667,15.318,28.372
1985-07-15,4.968630531030216,18.906208333333336,14.815,22.005
1985-07-16,4.968630531030216,18.403125,14.209,22.837
1985-07-17,4.968630531030216,17.846333333333334,12.452,22.399
1985-07-18,4.968630531030216,20.14925,12.822,25.687
1985-07-19,4.968630531030216,18.45525,15.437,21.553
1985-07-20,4.968630531030216,17.04008333333333,11.666,21.24
1985-07-21,4.968630531030216,13.888625,10.289,17.289
1985-07-22,4.968630531030216,15.103208333333333,8.904,18.508
1985-07-23,4.968630531030216,17.221999999999998,12.7,21.219
1985-07-24,4.968630531030216,18.019833333333334,11.114,23.527
1985-07-25,4.968630531030216,19.911458333333332,13.187,25.667
1985-07-26,4.968630531030216,21.088958333333334,14.45,26.623
1985-07-27,4.968630531030216,18.339875,14.848,21.907
1985-07-28,4.968630531030216,19.757375,13.421,25.228
1985-07-29,4.968630531030216,18.457708333333333,14.412,21.946
1985-07-30,4.968630531030216,16.784291666666665,13.02,20.479
1985-07-31,4.968630531030216,15.873875,12.534,19.242
1985-08-01,4.968630531030216,15.751916666666666,11.247,20.035
1985-08-02,4.968630531030216,15.667583333333333,11.295,19.666
1985-08-03,4.968630531030216,16.59625,12.384,21.074
1985-08-04,4.968630531030216,14.5685,10.76,18.01
1985-08-05,4.968630531030216,17.53225,12.634,23.243
1985-08-06,4.968630531030216,13.311208333333333,10.006,16.085
1985-08-07,4.968630531030216,13.330583333333331,9.018,17.572
1985-08-08,4.968630531030216,14.998624999999999,10.207,19.713
1985-08-09,4.968630531030216,18.019041666666666,10.142,24.447
1985-08-10,4.968630531030216,17.016333333333332,11.407,21.912
1985-08-11,4.968630531030216,16.812749999999998,10.536,22.392
1985-08-12,4.968630531030216,17.415541666666666,13.012,21.85
1985-08-13,4.968630531030216,18.961875,11.796,24.957
1985-08-14,4.968630531030216,22.898750000000003,16.285,29.74
1985-08-15,4.968630531030216,20.723583333333334,15.858,26.248
1985-08-16,4.968630531030216,18.511416666666666,14.504,23.026
1985-08-17,4.968630531030216,15.287416666666667,11.332,18.926
1985-08-18,4.968630531030216,14.668291666666667,9.896,18.998
1985-08-19,4.968630531030216,16.721375,10.571,21.741
1985-08-20,4.968630531030216,16.426125,13.254,20.497
1985-08-21,4.968630531030216,17.440125,12.391,22.7
1985-08-22,4.968630531030216,18.762625,13.256,24.556
1985-08-23,4.968630531030216,16.463041666666665,12.397,21.068
1985-08-24,4.968630531030216,18.28891666666667,12.554,23.914
1985-08-25,4.968630531030216,14.918916666666668,11.404,18.202
1985-08-26,4.968630531030216,13.279000000000002,10.02,17.029
1985-08-27,4.968630531030216,13.480791666666667,8.526,18.405
1985-08-28,4.968630531030216,15.04425,8.508,20.999
1985-08-29,4.968630531030216,15.955458333333333,9.359,22.227
1985-08-30,4.968630531030216,17.508916666666668,10.82,24.302
1985-08-31,4.968630531030216,18.414333333333335,12.071,24.767
1985-09-01,4.968630531030216,16.183541666666667,11.573,20.269
1985-09-02,4.968630531030216,14.706208333333334,10.016,19.824
1985-09-03,4.968630531030216,14.056208333333332,11.793,17.168
1985-09-04,4.968630531030216,13.1865,9.731,16.978
1985-09-05,4.968630531030216,13.438625,9.596,17.597
1985-09-06,4.968630531030216,10.751416666666666,6.681,14.268
1985-09-07,4.968630531030216,9.707875,5.207,14.387
1985-09-08,4.968630531030216,10.773708333333333,7.581,14.051
1985-09-09,4.968630531030216,10.985458333333334,6.905,15.174
1985-09-10,4.968630531030216,11.852375,5.659,17.613
1985-09-11,4.968630531030216,14.196083333333334,9.238,20.098
1985-09-12,4.968630531030216,14.407541666666667,8.892,21.084
1985-09-13,4.968630531030216,14.614333333333333,8.578,21.092
1985-09-14,4.968630531030216,12.934624999999999,9.532,16.988
1985-09-15,4.968630531030216,11.713208333333334,8.414,15.021
1985-09-16,4.968630531030216,10.920708333333332,7.351,14.743
1985-09-17,4.968630531030216,14.680666666666667,9.957,19.795
1985-09-18,4.968630531030216,15.35875,10.522,20.932
1985-09-19,4.968630531030216,17.675333333333334,11.284,25.187
1985-09-20,4.968630531030216,16.927583333333335,12.701,22.241
1985-09-21,4.968630531030216,17.64875,12.188,23.037
1985-09-22,4.968630531030216,17.194916666666668,13.159,21.501
1985-09-23,4.968630531030216,15.172041666666667,12.022,19.698
1985-09-24,4.968630531030216,14.969583333333333,11.141,19.875
1985-09-25,4.968630531030216,14.222583333333333,10.51,19.144
1985-09-26,4.968630531030216,13.104875,9.005,18.681
1985-09-27,4.968630531030216,13.890666666666666,7.557,21.047
1985-09-28,4.968630531030216,13.984166666666667,9.063,19.744
1985-09-29,4.968630531030216,12.338666666666667,7.479,18.627
1985-09-30,4.968630531030216,13.697375000000001,7.165,21.265
1985-10-01,4.968630531030216,15.313333333333333,8.848,23.09
1985-10-02,4.968630531030216,16.410333333333334,12.129,22.0
1985-10-03,4.968630531030216,18.06975,13.106,24.393
1985-10-04,4.968630531030216,18.086375,14.056,24.163
1985-10-05,4.968630531030216,15.524875,12.498,19.769
1985-10-06,4.968630531030216,14.022125,10.949,18.526
1985-10-07,4.968630531030216,14.367708333333333,10.414,19.735
1985-10-08,4.968630531030216,11.480916666666666,7.256,14.726
1985-10-09,4.968630531030216,9.784916666666666,6.127,13.664
1985-10-10,4.968630531030216,11.276541666666667,8.984,15.0
1985-10-11,4.968630531030216,12.763083333333334,9.478,17.641
1985-10-12,4.968630531030216,9.840625000000001,4.781,14.077
1985-10-13,4.968630531030216,7.274791666666666,3.712,12.792
1985-10-14,4.968630531030216,9.25,5.101,13.416
1985-10-15,4.968630531030216,10.147333333333334,6.225,13.998
1985-10-16,4.968630531030216,8.643916666666668,5.437,12.943
1985-10-17,4.968630531030216,9.424999999999999,7.189,13.043
1985-10-18,4.968630531030216,8.911125,6.635,12.77
1985-10-19,4.968630531030216,7.825958333333333,4.987,12.053
1985-10-20,4.968630531030216,6.345,3.042,11.893
1985-10-21,4.968630531030216,5.572208333333333,1.387,12.73
1985-10-22,4.968630531030216,5.273625,1.221,11.389
1985-10-23,4.968630531030216,5.664208333333334,1.785,12.011
1985-10-24,4.968630531030216,4.081416666666667,0.359,10.77
1985-10-25,4.968630531030216,4.324416666666667,0.391,11.468
1985-10-26,4.968630531030216,4.403083333333334,0.747,11.005
1985-10-27,4.968630531030216,2.8991666666666664,0.191,8.115
1985-10-28,4.968630531030216,2.766666666666667,0.346,7.104
1985-10-29,4.968630531030216,3.089541666666667,-0.007,7.84
1985-10-30,4.968630531030216,1.6495833333333334,-0.946,5.983
1985-10-31,4.968630531030216,2.1549583333333335,-0.191,6.453
1985-11-01,4.968630531030216,2.909708333333333,-0.442,6.983
1985-11-02,4.968630531030216,3.450791666666667,1.39,5.822
1985-11-03,4.968630531030216,2.035791666666667,-1.419,6.6
1985-11-04,4.968630531030216,2.190375,-2.233,8.359
1985-11-05,4.968630531030216,8.383916666666666,3.774,12.464
1985-11-06,4.968630531030216,3.940541666666667,1.483,5.904
1985-11-07,4.968630531030216,4.570208333333333,1.653,7.9
1985-11-08,4.968630531030216,6.012625,3.198,8.248
1985-11-09,4.968630531030216,11.170916666666665,8.647,14.391
1985-11-10,4.968630531030216,7.0335,1.493,10.05
1985-11-11,4.968630531030216,0.79275,-0.762,3.621
1985-11-12,4.968630531030216,0.32541666666666674,-1.162,3.398
1985-11-13,4.968630531030216,-0.015583333333333347,-1.454,2.881
1985-11-14,4.968630531030216,-0.11291666666666668,-2.271,3.283
1985-11-15,4.968630531030216,-1.1594583333333333,-2.917,3.231
1985-11-16,4.968630531030216,-2.0252916666666665,-3.781,1.488
1985-11-17,4.968630531030216,-2.748041666666667,-4.534,0.809
1985-11-18,4.968630531030216,-3.4409166666666664,-4.802,-0.832
1985-11-19,4.968630531030216,-4.636416666666666,-6.018,-2.606
1985-11-20,4.968630531030216,-3.9724166666666663,-6.045,-1.644
1985-11-21,4.968630531030216,-3.173916666666667,-4.186,-1.71
1985-11-22,4.968630531030216,-3.26275,-4.778,-0.97
1985-11-23,4.968630531030216,-3.3829999999999996,-5.14,-0.382
1985-11-24,4.968630531030216,-3.3802083333333335,-5.539,-0.009
1985-11-25,4.968630531030216,-3.252791666666667,-4.953,0.435
1985-11-26,4.968630531030216,-4.12675,-5.975,-0.93
1985-11-27,4.968630531030216,-3.6207499999999997,-5.523,-0.77
1985-11-28,4.968630531030216,-2.331583333333333,-3.846,0.027
1985-11-29,4.968630531030216,-2.9911250000000003,-5.198,-0.015
1985-11-30,4.968630531030216,-1.8987916666666667,-3.338,-0.005
1985-12-01,4.968630531030216,0.02499999999999999,-2.093,1.833
1985-12-02,4.968630531030216,2.50675,0.876,4.455
1985-12-03,4.968630531030216,4.6037083333333335,2.579,7.337
1985-12-04,4.968630531030216,5.707291666666666,4.624,8.058
1985-12-05,4.968630531030216,5.911874999999999,3.969,9.256
1985-12-06,4.968630531030216,5.338375,3.599,7.075
1985-12-07,4.968630531030216,5.182958333333334,3.468,7.826
1985-12-08,4.968630531030216,4.284208333333333,3.383,6.215
1985-12-09,4.968630531030216,4.038166666666666,2.907,6.013
1985-12-10,4.968630531030216,2.422625,0.338,3.938
1985-12-11,4.968630531030216,0.17504166666666662,-1.193,2.545
1985-12-12,4.968630531030216,-0.4495833333333334,-1.829,2.436
1985-12-13,4.968630531030216,-0.372875,-1.713,1.472
1985-12-14,4.968630531030216,2.5432083333333333,0.723,4.059
1985-12-15,4.968630531030216,5.5237083333333326,4.124,6.527
1985-12-16,4.968630531030216,5.919625,4.616,7.016
1985-12-17,4.968630531030216,3.926375,2.132,5.4
1985-12-18,4.968630531030216,3.3354583333333334,1.744,4.739
1985-12-19,4.968630531030216,3.1775416666666665,2.0,4.681
1985-12-20,4.968630531030216,3.565375,2.026,4.896
1985-12-21,4.968630531030216,2.217125,0.306,4.405
1985-12-22,4.968630531030216,1.5432083333333333,-0.373,5.973
1985-12-23,4.968630531030216,1.789625,-0.185,4.886
1985-12-24,4.968630531030216,2.2649583333333334,1.126,4.221
1985-12-25,4.968630531030216,3.7411666666666665,2.44,5.756
1985-12-26,4.968630531030216,4.219041666666667,2.456,6.319
1985-12-27,4.968630531030216,0.08949999999999998,-3.108,2.129
1985-12-28,4.968630531030216,-2.20575,-3.31,-0.331
1985-12-29,4.968630531030216,-3.7908749999999998,-5.381,-2.509
1985-12-30,4.968630531030216,-4.791541666666666,-6.954,-1.74
1985-12-31,4.968630531030216,-7.6513333333333335,-9.557,-3.658
1986-01-01,4.968630531030216,-7.747916666666666,-9.592,-4.647
1986-01-02,4.968630531030216,-1.800375,-7.244,0.765
1986-01-03,4.968630531030216,0.21529166666666666,-1.949,1.953
1986-01-04,4.968630531030216,-2.60575,-3.581,-0.835
1986-01-05,4.968630531030216,-2.211375,-4.08,-0.277
1986-01-06,4.968630531030216,-1.4657083333333334,-3.476,0.861
1986-01-07,4.968630531030216,-4.473916666666667,-6.77,-1.004
1986-01-08,4.968630531030216,-5.379666666666666,-7.565,-1.923
1986-01-09,4.968630531030216,-6.873125000000001,-9.612,-3.079
1986-01-10,4.968630531030216,-5.000791666666667,-9.699,-0.119
1986-01-11,4.968630531030216,0.8664583333333332,0.188,1.554
1986-01-12,4.968630531030216,0.8078333333333333,0.298,1.635
1986-01-13,4.968630531030216,2.05225,0.774,3.792
1986-01-14,4.968630531030216,3.1105416666666668,1.197,4.307
1986-01-15,4.968630531030216,1.09325,-0.972,2.759
1986-01-16,4.968630531030216,-0.7415833333333334,-2.085,1.071
1986-01-17,4.968630531030216,-2.532125,-4.629,-0.145
1986-01-18,4.968630531030216,-0.6139166666666667,-4.575,2.857
1986-01-19,4.968630531030216,4.412791666666666,2.736,6.133
1986-01-20,4.968630531030216,2.3928333333333334,1.0,4.161
1986-01-21,4.968630531030216,1.7675416666666666,-0.095,4.467
1986-01-22,4.968630531030216,2.2842083333333334,1.372,4.459
1986-01-23,4.968630531030216,3.2282499999999996,1.89,4.864
1986-01-24,4.968630531030216,0.8777499999999999,-0.484,2.446
1986-01-25,4.968630531030216,-0.329125,-1.794,1.388
1986-01-26,4.968630531030216,-2.3717916666666667,-4.315,-0.047
1986-01-27,4.968630531030216,-3.796125,-5.327,-1.264
1986-01-28,4.968630531030216,-2.844666666666667,-5.444,0.724
1986-01-29,4.968630531030216,-2.5552916666666667,-5.005,0.847
1986-01-30,4.968630531030216,-1.6421666666666666,-4.464,1.744
1986-01-31,4.968630531030216,-0.43287500000000007,-2.668,2.32
1986-02-01,4.968630531030216,0.34245833333333336,-1.105,2.978
1986-02-02,4.968630531030216,-1.0967916666666666,-2.807,1.427
1986-02-03,4.968630531030216,-2.2207916666666665,-4.058,0.725
1986-02-04,4.968630531030216,-4.148291666666666,-6.79,-0.406
1986-02-05,4.968630531030216,-5.273541666666667,-7.892,-1.754
1986-02-06,4.968630531030216,-5.3035000000000005,-7.486,-1.859
1986-02-07,4.968630531030216,-6.964208333333333,-9.891,-3.691
1986-02-08,4.968630531030216,-9.777833333333334,-12.659,-7.135
1986-02-09,4.968630531030216,-11.507791666666668,-14.538,-9.325
1986-02-10,4.968630531030216,-6.418500000000001,-9.173,-3.8
1986-02-11,4.968630531030216,-5.868833333333334,-8.605,-1.231
1986-02-12,4.968630531030216,-7.397708333333333,-10.829,-1.311
1986-02-13,4.968630531030216,-7.7804166666666665,-12.025,-2.215
1986-02-14,4.968630531030216,-6.324958333333334,-9.757,-1.543
1986-02-15,4.968630531030216,-5.434541666666667,-9.349,-0.514
1986-02-16,4.968630531030216,-4.557458333333334,-7.615,-0.183
1986-02-17,4.968630531030216,-5.096416666666667,-7.388,-1.387
1986-02-18,4.968630531030216,-5.682041666666667,-7.574,-2.795
1986-02-19,4.968630531030216,-6.393083333333333,-9.663,-3.555
1986-02-20,4.968630531030216,-8.058916666666667,-10.162,-5.038
